                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     52,                0.76061,                0.36942,                 1.0092,                      1,                      1,                  0.995,                0.86163,                0.66495,                0.21935,                0.86167,             0.00062271,             0.00062271,             0.00062271
                     53,                0.76268,                0.37069,                 1.0101,                0.98904,                      1,                  0.995,                0.85967,                  0.673,                0.24803,                0.87176,             0.00061859,             0.00061859,             0.00061859
                     54,                 0.7491,                0.36169,                 1.0046,                      1,                      1,                  0.995,                0.86163,                0.62421,                0.24326,                0.87135,             0.00061446,             0.00061446,             0.00061446
                     55,                0.76198,                0.36391,                 1.0078,                      1,                      1,                  0.995,                0.86163,                0.64525,                0.23623,                0.86248,             0.00061034,             0.00061034,             0.00061034
                     56,                0.75383,                0.36034,                0.99978,                      1,                      1,                  0.995,                0.88025,                0.61997,                0.23284,                0.85985,             0.00060622,             0.00060622,             0.00060622
                     57,                0.75962,                 0.3663,                 1.0063,                 0.9884,                      1,                  0.995,                 0.8955,                0.62969,                0.22103,                0.85304,             0.00060209,             0.00060209,             0.00060209
                     58,                0.75232,                0.36519,                0.99971,                      1,                      1,                  0.995,                0.86163,                0.64584,                0.24089,                0.85579,             0.00059797,             0.00059797,             0.00059797
                     59,                0.75098,                0.36205,                 1.0031,                      1,                      1,                  0.995,                 0.8955,                0.61423,                0.24839,                0.84625,             0.00059385,             0.00059385,             0.00059385
                     60,                0.74114,                0.35971,                 1.0017,                      1,                      1,                  0.995,                0.86163,                0.61699,                0.21746,                0.85623,             0.00058972,             0.00058972,             0.00058972
                     61,                0.75205,                0.36015,                0.99903,                      1,                      1,                  0.995,                0.90175,                0.66863,                0.22681,                0.87165,              0.0005856,              0.0005856,              0.0005856
                     62,                0.73718,                0.35801,                 1.0005,                      1,                      1,                  0.995,                0.88025,                0.63611,                0.24055,                0.85796,             0.00058148,             0.00058148,             0.00058148
                     63,                0.73681,                0.35401,                0.99569,                 0.9888,                      1,                  0.995,                 0.8658,                0.63496,                0.21774,                0.86059,             0.00057735,             0.00057735,             0.00057735
                     64,                0.74138,                0.35194,                0.99813,                0.98845,                      1,                  0.995,                 0.8783,                0.62411,                0.20697,                 0.8566,             0.00057323,             0.00057323,             0.00057323
                     65,                0.72576,                0.34984,                0.99493,                      1,                      1,                  0.995,                 0.8955,                0.66239,                0.22752,                 0.8601,             0.00056911,             0.00056911,             0.00056911
                     66,                0.74099,                 0.3543,                0.99907,                      1,                      1,                  0.995,                0.91425,                0.57977,                0.20508,                 0.8441,             0.00056498,             0.00056498,             0.00056498
                     67,                0.73059,                0.34794,                0.99241,                      1,                      1,                  0.995,                 0.8955,                0.63331,                0.23734,                0.86562,             0.00056086,             0.00056086,             0.00056086
                     68,                0.74141,                0.35095,                0.99378,                      1,                      1,                  0.995,                  0.874,                0.58124,                0.20728,                0.85154,             0.00055674,             0.00055674,             0.00055674
                     69,                0.73569,                0.35268,                0.99513,                      1,                      1,                  0.995,                  0.874,                0.66706,                0.24541,                0.85968,             0.00055261,             0.00055261,             0.00055261
                     70,                0.73073,                0.34702,                0.99509,                      1,                      1,                  0.995,                 0.8955,                0.61232,                0.20747,                0.85089,             0.00054849,             0.00054849,             0.00054849
                     71,                 0.7228,                 0.3417,                0.99304,                0.98891,                      1,                  0.995,                0.85967,                0.58435,                0.20404,                0.85346,             0.00054437,             0.00054437,             0.00054437
                     72,                 0.7223,                0.33991,                0.98383,                      1,                      1,                  0.995,                 0.8955,                0.58539,                0.22059,                0.85377,             0.00054024,             0.00054024,             0.00054024
                     73,                0.73254,                0.34914,                0.99783,                      1,                      1,                  0.995,                0.88025,                0.63674,                0.24385,                0.85646,             0.00053612,             0.00053612,             0.00053612
                     74,                0.72609,                0.34524,                0.98778,                      1,                      1,                  0.995,                0.88025,                0.60599,                0.21236,                0.84989,               0.000532,               0.000532,               0.000532
                     75,                0.71734,                0.33867,                0.98535,                      1,                      1,                  0.995,                0.88025,                0.59884,                0.21096,                0.85475,             0.00052787,             0.00052787,             0.00052787
                     76,                0.73165,                0.33943,                0.99721,                      1,                      1,                  0.995,                  0.874,                0.67094,                0.21515,                0.86535,             0.00052375,             0.00052375,             0.00052375
