                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                  0.778,                0.39837,                 1.0344,                      1,                      1,                  0.995,                  0.874,                0.64556,                0.26801,                0.86831,             0.00068868,             0.00068868,             0.00068868
                     37,                0.77244,                0.39618,                 1.0172,                0.98894,                      1,                  0.995,                0.85117,                0.75744,                0.27967,                 0.8879,             0.00068456,             0.00068456,             0.00068456
                     38,                0.77791,                0.39757,                 1.0206,                      1,                      1,                  0.995,                0.86775,                0.68718,                0.24151,                0.87576,             0.00068044,             0.00068044,             0.00068044
                     39,                 0.7582,                 0.3977,                 1.0044,                0.98853,                      1,                  0.995,                   0.91,                0.58048,                0.26075,                0.86158,             0.00067631,             0.00067631,             0.00067631
                     40,                0.78522,                0.39741,                 1.0325,                      1,                      1,                  0.995,                0.86163,                0.62672,                0.24042,                0.87381,             0.00067219,             0.00067219,             0.00067219
                     41,                0.78112,                0.39667,                 1.0318,                      1,                      1,                  0.995,                 0.8335,                0.61397,                0.23555,                 0.8586,             0.00066807,             0.00066807,             0.00066807
                     42,                0.77008,                0.38976,                 1.0309,                0.98882,                      1,                  0.995,                0.87206,                0.60341,                0.25201,                0.86854,             0.00066394,             0.00066394,             0.00066394
                     43,                 0.7634,                0.38717,                 1.0202,                      1,                      1,                  0.995,                 0.8955,                 0.6072,                0.21845,                0.84505,             0.00065982,             0.00065982,             0.00065982
                     44,                0.77226,                 0.3917,                 1.0208,                      1,                      1,                  0.995,                 0.9295,                0.59558,                0.23094,                0.85597,              0.0006557,              0.0006557,              0.0006557
                     45,                0.75522,                0.37412,                 1.0092,                0.98858,                      1,                  0.995,                0.85967,                0.55947,                0.21957,                0.84949,             0.00065157,             0.00065157,             0.00065157
                     46,                0.75142,                0.37668,                 1.0095,                0.98859,                      1,                  0.995,                0.87555,                0.63291,                0.22814,                0.87661,             0.00064745,             0.00064745,             0.00064745
                     47,                0.75521,                0.37996,                 1.0139,                0.98823,                      1,                  0.995,                 0.8955,                0.65951,                0.23727,                0.87357,             0.00064333,             0.00064333,             0.00064333
                     48,                0.74685,                0.37373,                 1.0144,                 0.9885,                      1,                  0.995,                 0.8955,                 0.6101,                0.22357,                 0.8623,              0.0006392,              0.0006392,              0.0006392
                     49,                0.76555,                0.38128,                 1.0199,                0.98841,                      1,                  0.995,                 0.8955,                 0.6142,                0.25146,                 0.8822,             0.00063508,             0.00063508,             0.00063508
                     50,                 0.7702,                0.38567,                 1.0216,                0.98894,                      1,                  0.995,                 0.8955,                  0.673,                0.25187,                0.88499,             0.00063096,             0.00063096,             0.00063096
                     51,                0.76021,                0.37137,                 1.0179,                0.98879,                      1,                  0.995,                0.85675,                0.62515,                0.23165,                0.85575,             0.00062683,             0.00062683,             0.00062683
                     52,                0.76338,                0.37279,                  1.016,                0.98834,                      1,                  0.995,                 0.8955,                0.59837,                0.24687,                 0.8595,             0.00062271,             0.00062271,             0.00062271
                     53,                0.74496,                0.36873,                  1.009,                      1,                      1,                  0.995,                0.86163,                0.66019,                0.23596,                0.86508,             0.00061859,             0.00061859,             0.00061859
                     54,                0.75132,                0.36786,                 1.0131,                      1,                      1,                  0.995,                 0.8955,                0.60522,                0.23219,                0.85692,             0.00061446,             0.00061446,             0.00061446
                     55,                  0.746,                0.36422,                 1.0123,                      1,                      1,                  0.995,                0.86775,                 0.6832,                0.26183,                0.87163,             0.00061034,             0.00061034,             0.00061034
                     56,                0.74316,                 0.3683,                  1.017,                0.98857,                      1,                  0.995,                0.89533,                0.60234,                0.24119,                0.88868,             0.00060622,             0.00060622,             0.00060622
                     57,                0.73537,                0.35434,                 1.0068,                      1,                      1,                  0.995,                0.86775,                0.64996,                0.24622,                0.86048,             0.00060209,             0.00060209,             0.00060209
